,Species,Country.of.Origin,Harvest.Year,Variety,Processing.Method,Category.One.Defects,Quakers,Color,Category.Two.Defects,altitude_mean_meters,Total.Cup.Points
820,Arabica,Guatemala,2015,Catuai,Washed / Wet,0,0.0,Green,7,1550.0,7.0
821,Arabica,"Tanzania, United Republic Of",2014,Other,Washed / Wet,0,0.0,Green,4,1877.0,7.0
822,Arabica,Nicaragua,2013,Caturra,Washed / Wet,3,0.0,Green,4,1775.0305449954915,7.0
823,Arabica,Zambia,2014,SL28,Washed / Wet,1,0.0,Green,3,1250.0,7.0
824,Arabica,Honduras,2012,Caturra,Washed / Wet,0,0.0,Green,0,1775.0305449954915,7.0
825,Arabica,Taiwan,2012,Typica,Other,0,0.0,Green,0,1000.0,7.0
826,Arabica,Mexico,2013,Bourbon,Washed / Wet,0,0.0,Green,6,1300.0,7.0
827,Arabica,Mexico,2012,Typica,Semi-washed / Semi-pulped,2,0.0,Green,7,981.0,7.0
828,Arabica,Mexico,2012,Mundo Novo,Washed / Wet,2,0.0,Green,8,690.0,7.0
829,Arabica,Mexico,2012,Other,Washed / Wet,0,0.0,Green,4,1650.0,7.0
830,Arabica,Mexico,2012,Bourbon,Washed / Wet,0,0.0,Green,0,1000.0,7.0
831,Arabica,Brazil,2012,Mundo Novo,Natural / Dry,0,0.0,Green,3,1100.0,7.0
832,Arabica,Colombia,2010,Caturra,Washed / Wet,0,0.0,Green,1,1600.0,7.0
833,Arabica,Guatemala,2017,Bourbon,Washed / Wet,1,0.0,Green,1,157.8864,7.0
834,Arabica,Costa Rica,2016,Catuai,Pulped natural / honey,1,0.0,Green,4,1900.0,7.0
835,Arabica,Brazil,2016,Mundo Novo,Natural / Dry,0,1.0,Green,3,973.0,7.0
836,Arabica,Indonesia,2015,Other,Other,0,1.0,Green,0,1250.0,7.0
837,Arabica,Guatemala,2015,Bourbon,Washed / Wet,2,0.0,Green,6,3280.0,7.0
838,Arabica,Brazil,2016,Yellow Bourbon,Natural / Dry,0,0.0,Green,1,1.0,7.0
839,Arabica,Brazil,2016,Yellow Bourbon,Natural / Dry,0,0.0,Green,0,1.0,7.0
840,Arabica,Myanmar,2015,Catuai,Washed / Wet,0,0.0,Green,2,4001.0,7.0
841,Arabica,Mexico,2015,Catuai,Washed / Wet,0,0.0,Green,7,1425.0,7.0
842,Arabica,Honduras,2015,Catuai,Washed / Wet,0,0.0,Green,1,1400.0,7.0
843,Arabica,Costa Rica,2015,Caturra,Washed / Wet,0,0.0,Green,0,1300.0,7.0
844,Arabica,Taiwan,2014,Typica,Washed / Wet,0,0.0,Green,0,700.0,7.0
845,Arabica,Indonesia,2014,Typica,Other,2,0.0,Green,6,1300.0,7.0
846,Arabica,Malawi,2014,Gesha,Washed / Wet,0,0.0,Green,0,1556.0,7.0
847,Arabica,Brazil,2015,Bourbon,Natural / Dry,0,0.0,Green,0,1100.0,7.0
848,Arabica,Honduras,2014,Caturra,Natural / Dry,0,0.0,Green,4,1350.0,7.0
849,Arabica,Mexico,2014,Typica,Washed / Wet,0,0.0,Green,0,1550.0,7.0
850,Arabica,Colombia,2013,Caturra,Washed / Wet,2,0.0,Bluish-Green,0,1775.0,7.0
851,Arabica,United States (Hawaii),2012,Hawaiian Kona,Natural / Dry,1,0.0,Bluish-Green,1,1775.0305449954915,7.0
852,Arabica,Brazil,2012,Bourbon,Semi-washed / Semi-pulped,0,0.0,Bluish-Green,0,1250.0,7.0
853,Arabica,Guatemala,2013,Bourbon,Washed / Wet,0,0.0,Green,1,1310.64,7.0
854,Arabica,Mexico,2012,Bourbon,Washed / Wet,0,0.0,Green,2,1500.0,7.0
855,Arabica,Mexico,2012,Typica,Semi-washed / Semi-pulped,0,0.0,Green,10,1250.0,7.0
856,Arabica,Brazil,2011,Mundo Novo,Washed / Wet,0,0.0,Green,2,925.0,7.0
857,Arabica,Colombia,2011,Caturra,Washed / Wet,0,0.0,Green,0,1700.0,7.0
858,Arabica,United States (Hawaii),2012,Caturra,Washed / Wet,3,0.0,Green,12,1775.0305449954915,7.0
859,Arabica,Guatemala,2017,Bourbon,Washed / Wet,0,1.0,Green,1,1700.0,7.0
860,Arabica,Vietnam,2014,Caturra,Washed / Wet,0,0.0,Bluish-Green,0,1040.0,7.0
861,Arabica,"Tanzania, United Republic Of",2014,Other,Washed / Wet,0,0.0,Bluish-Green,4,1600.0,7.0
862,Arabica,Brazil,2013,Caturra,Natural / Dry,0,0.0,Bluish-Green,1,1775.0305449954915,7.0
863,Arabica,Mexico,2012,Bourbon,Washed / Wet,2,0.0,Green,9,774.0,7.0
864,Arabica,Mexico,2012,Mundo Novo,Washed / Wet,0,0.0,Green,23,1250.0,7.0
865,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,1,1100.0,7.0
866,Arabica,Mexico,2012,Caturra,Washed / Wet,10,0.0,Green,14,1550.0,7.0
867,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,1,1650.0,7.0
868,Arabica,Colombia,2011,Caturra,Washed / Wet,0,0.0,Green,1,1750.0,7.0
869,Arabica,Colombia,2012,Caturra,Washed / Wet,0,0.0,Green,0,1775.0,7.0
870,Arabica,Brazil,2018,Bourbon,Natural / Dry,0,0.0,Green,5,890.0,7.0
871,Arabica,Guatemala,2017,Bourbon,Washed / Wet,0,0.0,Green,1,1700.0,7.0
872,Arabica,Guatemala,2017,Bourbon,Washed / Wet,0,1.0,Green,3,1219.2,7.0
873,Arabica,Honduras,2016,Catuai,Washed / Wet,0,0.0,Blue-Green,2,1450.0,7.0
874,Arabica,"Tanzania, United Republic Of",2016,Caturra,Washed / Wet,0,0.0,Green,1,1800.0,7.0
875,Arabica,Nicaragua,2012,Caturra,Washed / Wet,0,0.0,Green,1,1775.0305449954915,7.0
876,Arabica,Colombia,2016,Caturra,Washed / Wet,0,1.0,Green,1,1775.0305449954915,7.0
877,Arabica,Brazil,2016,Yellow Bourbon,Natural / Dry,0,0.0,Green,0,1.0,7.0
878,Arabica,"Tanzania, United Republic Of",2014,Other,Washed / Wet,0,0.0,Green,0,1500.0,7.0
879,Arabica,"Tanzania, United Republic Of",2013,Other,Washed / Wet,0,0.0,Green,7,1700.0,7.0
880,Arabica,Brazil,2015,Bourbon,Washed / Wet,0,0.0,Green,2,1260.0,7.0
881,Arabica,Indonesia,2013,Sumatra,Semi-washed / Semi-pulped,0,0.0,Bluish-Green,0,1775.0305449954915,7.0
882,Arabica,Honduras,2014,Caturra,Natural / Dry,0,0.0,Green,5,1400.0,7.0
883,Arabica,Costa Rica,2013,Caturra,Washed / Wet,0,0.0,Green,3,1850.0,7.0
884,Arabica,Mexico,2014,Caturra,Washed / Wet,0,0.0,Green,4,1775.0305449954915,7.0
885,Arabica,Taiwan,2014,Typica,Semi-washed / Semi-pulped,0,0.0,Green,0,150.0,7.0
886,Arabica,Taiwan,2014,Typica,Washed / Wet,0,0.0,Green,0,750.0,7.0
887,Arabica,Mexico,2013,Typica,Washed / Wet,0,0.0,Green,6,1400.0,7.0
888,Arabica,Guatemala,2012,Bourbon,Washed / Wet,0,0.0,Green,4,1752.6,7.0
889,Arabica,Mexico,2012,Typica,Washed / Wet,1,0.0,Green,13,1650.0,7.0
890,Arabica,Mexico,2012,Bourbon,Washed / Wet,0,0.0,Green,4,1400.0,7.0
891,Arabica,Mexico,2012,Bourbon,Washed / Wet,0,0.0,Green,2,1200.0,7.0
892,Arabica,Mexico,2012,Bourbon,Washed / Wet,0,0.0,Green,2,1400.0,7.0
893,Arabica,Mexico,2012,Caturra,Semi-washed / Semi-pulped,0,0.0,Green,4,940.0,7.0
894,Arabica,United States (Hawaii),2012,Hawaiian Kona,Washed / Wet,1,0.0,Green,1,1775.0305449954915,7.0
895,Arabica,Honduras,2018,Catimor,Washed / Wet,0,1.0,Blue-Green,3,1200.0,7.0
896,Arabica,Guatemala,2017,Bourbon,Washed / Wet,0,0.0,Green,0,190164.0,7.0
897,Arabica,Taiwan,2016,Typica,Washed / Wet,0,0.0,Blue-Green,0,800.0,7.0
898,Arabica,Costa Rica,2015,Caturra,Washed / Wet,0,0.0,Green,1,13.0,7.0
899,Arabica,"Tanzania, United Republic Of",2014,Other,Washed / Wet,0,0.0,Green,5,1800.0,7.0
900,Arabica,Malawi,2014,Gesha,Washed / Wet,0,0.0,Green,0,1100.0,7.0
901,Arabica,Taiwan,2014,Typica,Semi-washed / Semi-pulped,0,0.0,Green,0,850.0,7.0
902,Arabica,Brazil,2014,Yellow Bourbon,Washed / Wet,0,0.0,Blue-Green,3,1260.0,7.0
903,Arabica,Guatemala,2013,Bourbon,Washed / Wet,0,0.0,Green,1,1310.64,7.0
904,Arabica,Mexico,2013,Typica,Washed / Wet,0,0.0,Green,9,1400.0,7.0
905,Arabica,Mexico,2012,Marigojipe,Natural / Dry,0,0.0,Green,0,1600.0,7.0
906,Arabica,Mexico,2012,Typica,Natural / Dry,0,0.0,Green,2,1650.0,7.0
907,Arabica,Thailand,2011,Caturra,Washed / Wet,0,0.0,Green,0,1499.9208,7.0
908,Arabica,Thailand,2011,Caturra,Washed / Wet,0,0.0,Green,0,1775.0305449954915,7.0
909,Arabica,Costa Rica,2012,Caturra,Washed / Wet,0,0.0,Green,1,1600.2,7.0
910,Arabica,Guatemala,2017,Bourbon,Washed / Wet,0,0.0,Green,0,1219.2,7.0
911,Arabica,Nicaragua,2017,Caturra,Other,0,0.0,Green,3,1100.0,7.0
912,Arabica,Honduras,2017,Caturra,Washed / Wet,0,0.0,Green,5,1400.0,7.0
913,Arabica,Guatemala,2017,Bourbon,Washed / Wet,0,0.0,Green,0,1775.0305449954915,7.0
914,Arabica,Taiwan,2015,Typica,Natural / Dry,0,0.0,Green,2,180.0,7.0
915,Arabica,Myanmar,2015,Catuai,Washed / Wet,0,0.0,Green,4,1219.2,7.0
916,Arabica,Costa Rica,2014,Caturra,Washed / Wet,1,0.0,Green,2,1200.0,7.0
917,Arabica,Malawi,2014,Gesha,Washed / Wet,0,0.0,Green,0,1599.0,7.0
918,Arabica,Guatemala,2014,Other,Washed / Wet,0,0.0,Green,0,1219.2,7.0
919,Arabica,Taiwan,2014,Typica,Washed / Wet,0,0.0,Blue-Green,0,900.0,7.0
920,Arabica,Brazil,2014,Yellow Bourbon,Semi-washed / Semi-pulped,1,0.0,Green,1,1200.0,7.0
921,Arabica,Haiti,2013,Blue Mountain,Washed / Wet,0,0.0,Bluish-Green,0,825.0,7.0
922,Arabica,Taiwan,2014,Typica,Other,0,0.0,Green,0,600.0,7.0
923,Arabica,Mexico,2013,Typica,Washed / Wet,0,0.0,Green,2,1150.0,7.0
924,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,5,1600.0,7.0
925,Arabica,Mexico,2012,Catuai,Washed / Wet,0,0.0,Green,10,1100.0,7.0
926,Arabica,Mexico,2012,Typica,Semi-washed / Semi-pulped,0,0.0,Green,6,1000.0,7.0
927,Arabica,Mexico,2012,Bourbon,Washed / Wet,0,0.0,Green,5,1250.0,7.0
928,Arabica,Mexico,2012,Typica,Natural / Dry,0,0.0,Green,3,1100.0,7.0
929,Arabica,Indonesia,2012,Other,Washed / Wet,0,0.0,Green,0,1400.0,7.0
930,Arabica,Brazil,2012,Bourbon,Semi-washed / Semi-pulped,0,0.0,Blue-Green,2,125.0,7.0
931,Arabica,Guatemala,2012,Bourbon,Washed / Wet,0,0.0,Green,1,1775.0305449954915,7.0
932,Arabica,Colombia,2012,Caturra,Washed / Wet,1,0.0,Green,0,1450.0,7.0
933,Arabica,United States (Hawaii),2012,Caturra,Washed / Wet,0,0.0,Green,17,1775.0305449954915,7.0
934,Arabica,Mexico,2017,Mundo Novo,Washed / Wet,1,5.0,Green,17,1100.0,7.0
935,Arabica,Guatemala,2016,Catuai,Washed / Wet,0,0.0,Green,0,1371.6,7.0
936,Arabica,Brazil,2016,Catuai,Natural / Dry,0,0.0,Green,2,1100.0,7.0
937,Arabica,Honduras,2015,Catuai,Washed / Wet,0,0.0,Green,1,1400.0,7.0
938,Arabica,Taiwan,2014,Typica,Washed / Wet,0,0.0,Green,0,110.0,7.0
939,Arabica,Malawi,2014,Gesha,Washed / Wet,0,0.0,Bluish-Green,0,1422.0,7.0
940,Arabica,Brazil,2015,Bourbon,Natural / Dry,0,0.0,Green,0,1100.0,7.0
941,Arabica,Guatemala,2014,Bourbon,Washed / Wet,0,0.0,Green,6,1550.0,7.0
942,Arabica,Mexico,2014,Typica,Washed / Wet,1,0.0,Green,1,1550.0,7.0
943,Arabica,Peru,2013,Caturra,Washed / Wet,1,0.0,Bluish-Green,5,1775.0305449954915,7.0
944,Arabica,Guatemala,2013,Bourbon,Washed / Wet,0,0.0,Green,4,1310.64,7.0
945,Arabica,Mexico,2012,Caturra,Washed / Wet,1,0.0,Green,8,763.0,7.0
946,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,1,1100.0,7.0
947,Arabica,Colombia,2011,Caturra,Natural / Dry,0,0.0,Green,0,1750.0,7.0
948,Arabica,Colombia,2010,Caturra,Washed / Wet,0,0.0,Green,2,1880.0,7.0
949,Arabica,United States (Hawaii),2012,Peaberry,Washed / Wet,0,0.0,Green,10,1775.0305449954915,7.0
950,Arabica,Colombia,2016,Caturra,Washed / Wet,0,0.0,Green,0,1775.0305449954915,6.0
951,Arabica,Honduras,2017,Caturra,Washed / Wet,0,2.0,Bluish-Green,3,1500.0,6.0
952,Arabica,Mexico,2016,Caturra,Washed / Wet,0,2.0,Green,0,1130.0,6.0
953,Arabica,Brazil,2016,Catuai,Natural / Dry,0,0.0,Green,14,1100.0,6.0
954,Arabica,Honduras,2015,Catuai,Washed / Wet,0,0.0,Green,4,1350.0,6.0
955,Arabica,Brazil,2015,Yellow Bourbon,Other,0,0.0,Green,6,1200.0,6.0
956,Arabica,Philippines,2014,Other,Washed / Wet,0,0.0,Green,3,1400.0,6.0
957,Arabica,Malawi,2014,Gesha,Washed / Wet,0,0.0,Green,1,1200.0,6.0
958,Arabica,Honduras,2014,Catuai,Washed / Wet,0,0.0,Green,3,1450.0,6.0
959,Arabica,Mexico,2012,Typica,Washed / Wet,4,0.0,Green,13,1800.0,6.0
960,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,4,1000.0,6.0
961,Arabica,Brazil,2012,Catuai,Natural / Dry,0,0.0,Green,0,1100.0,6.0
962,Arabica,Taiwan,2015,Typica,Natural / Dry,0,0.0,Green,0,680.0,6.0
963,Arabica,Brazil,2016,Yellow Bourbon,Natural / Dry,0,0.0,Green,1,1.0,6.0
964,Arabica,Nicaragua,2015,Catuai,Washed / Wet,0,0.0,Green,4,1100.0,6.0
965,Arabica,Honduras,2015,Catuai,Washed / Wet,0,0.0,Green,1,1400.0,6.0
966,Arabica,Guatemala,2014,Pacamara,Washed / Wet,0,0.0,Bluish-Green,2,1700.0,6.0
967,Arabica,"Tanzania, United Republic Of",2014,Other,Washed / Wet,0,0.0,Green,5,1700.0,6.0
968,Arabica,Taiwan,2014,Typica,Semi-washed / Semi-pulped,0,0.0,Green,0,650.0,6.0
969,Arabica,Guatemala,2013,Caturra,Washed / Wet,0,0.0,Green,4,1524.0,6.0
970,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,1,1500.0,6.0
971,Arabica,Nicaragua,2016,Caturra,Washed / Wet,0,0.0,Green,7,1200.0,6.0
972,Arabica,"Tanzania, United Republic Of",2016,Bourbon,Washed / Wet,0,0.0,Green,2,1050.0,6.0
973,Arabica,Mexico,2015,Caturra,Washed / Wet,0,0.0,Green,10,1200.0,6.0
974,Arabica,Costa Rica,2015,Caturra,Washed / Wet,0,0.0,Bluish-Green,0,1300.0,6.0
975,Arabica,Honduras,2015,Catuai,Natural / Dry,0,0.0,Green,1,1450.0,6.0
976,Arabica,Thailand,2014,Caturra,Washed / Wet,0,0.0,Blue-Green,0,1450.0,6.0
977,Arabica,Philippines,2014,Typica,Natural / Dry,0,0.0,Green,4,1200.0,6.0
978,Arabica,"Tanzania, United Republic Of",2014,Bourbon,Washed / Wet,0,0.0,Bluish-Green,2,1550.0,6.0
979,Arabica,Malawi,2014,Caturra,Washed / Wet,0,0.0,Green,12,995.0,6.0
980,Arabica,Costa Rica,2014,Catuai,Washed / Wet,0,0.0,Green,3,1300.0,6.0
981,Arabica,Brazil,2013,Catuai,Natural / Dry,0,0.0,Green,3,1775.0305449954915,6.0
982,Arabica,Mexico,2012,Typica,Natural / Dry,3,0.0,Green,7,1800.0,6.0
983,Arabica,Guatemala,2012,Caturra,Washed / Wet,0,0.0,Green,4,1450.0,6.0
984,Arabica,Brazil,2012,Mundo Novo,Natural / Dry,0,0.0,Green,1,1000.0,6.0
985,Arabica,United States (Hawaii),2012,Caturra,Washed / Wet,3,0.0,Green,0,1775.0305449954915,6.0
986,Arabica,Ethiopia,2016,Caturra,Natural / Dry,0,0.0,Green,1,1775.0305449954915,6.0
987,Arabica,Brazil,2016,Mundo Novo,Natural / Dry,5,0.0,Green,8,695.0,6.0
988,Arabica,Nicaragua,2015,Other,Washed / Wet,0,0.0,Green,1,1100.0,6.0
989,Arabica,United States,2014,Pache Comun,Natural / Dry,0,0.0,Green,0,1706.88,6.0
990,Arabica,"Tanzania, United Republic Of",2014,Other,Washed / Wet,0,0.0,Green,2,1456.0,6.0
991,Arabica,Costa Rica,2014,Caturra,Washed / Wet,0,0.0,Green,0,1500.0,6.0
992,Arabica,United States (Puerto Rico),2013,Other,Washed / Wet,0,0.0,Green,0,853.44,6.0
993,Arabica,Mexico,2012,Typica,Washed / Wet,5,0.0,Green,16,1650.0,6.0
994,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,2,1300.0,6.0
995,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,5,1642.0,6.0
996,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,1,1200.0,6.0
997,Arabica,United States (Hawaii),2012,Hawaiian Kona,Washed / Wet,0,0.0,Blue-Green,0,1775.0305449954915,6.0
998,Arabica,Brazil,2012,Bourbon,Pulped natural / honey,0,6.0,Green,9,1775.0305449954915,6.0
999,Arabica,El Salvador,2017,Bourbon,Washed / Wet,0,2.0,Green,6,1450.0,6.0
1000,Arabica,Brazil,2017,Yellow Bourbon,Pulped natural / honey,0,2.0,Bluish-Green,3,1775.0305449954915,6.0
1001,Arabica,Guatemala,2016,Bourbon,Washed / Wet,0,0.0,Green,8,3280.0,6.0
1002,Arabica,Colombia,2016,Caturra,Washed / Wet,0,4.0,Green,4,1600.0,6.0
1003,Arabica,Guatemala,2015,Bourbon,Washed / Wet,0,0.0,Green,1,1219.2,6.0
1004,Arabica,Taiwan,2015,Typica,Washed / Wet,0,0.0,Bluish-Green,0,758.0,6.0
1005,Arabica,Honduras,2014,Caturra,Natural / Dry,0,0.0,Green,1,1350.0,6.0
1006,Arabica,Brazil,2014,Mundo Novo,Natural / Dry,0,0.0,Green,0,1775.0305449954915,6.0
1007,Arabica,"Tanzania, United Republic Of",2014,Other,Washed / Wet,0,0.0,Green,5,1525.0,6.0
1008,Arabica,Uganda,2013,SL14,Natural / Dry,0,0.0,Green,3,1700.0,6.0
1009,Arabica,Taiwan,2014,Typica,Semi-washed / Semi-pulped,0,0.0,Green,0,1100.0,6.0
1010,Arabica,Thailand,2012,Caturra,Washed / Wet,0,0.0,Green,3,800.0,6.0
1011,Arabica,Mexico,2012,Other,Washed / Wet,0,0.0,Green,12,950.0,6.0
1012,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,8,1100.0,6.0
1013,Arabica,Taiwan,2017,Other,Washed / Wet,0,0.0,Blue-Green,0,200.0,6.0
1014,Arabica,Guatemala,2017,Bourbon,Washed / Wet,0,0.0,Green,2,1901.0,6.0
1015,Arabica,Kenya,2017,SL28,Washed / Wet,0,0.0,Green,3,1600.0,6.0
1016,Arabica,Mexico,2017,Bourbon,Washed / Wet,0,0.0,Green,11,1100.0,6.0
1017,Arabica,Myanmar,2015,Other,Other,0,0.0,Green,5,1066.8,6.0
1018,Arabica,United States (Hawaii),2014,Hawaiian Kona,Natural / Dry,2,0.0,Bluish-Green,5,1775.0305449954915,6.0
1019,Arabica,"Tanzania, United Republic Of",2014,Other,Washed / Wet,0,0.0,Green,0,1700.0,6.0
1020,Arabica,Brazil,2015,Yellow Bourbon,Natural / Dry,0,0.0,Green,8,1200.0,6.0
1021,Arabica,Taiwan,2014,Typica,Washed / Wet,0,0.0,Green,0,550.0,6.0
1022,Arabica,Brazil,2015,Bourbon,Natural / Dry,0,0.0,Green,0,1100.0,6.0
1023,Arabica,Nicaragua,2013,Caturra,Washed / Wet,1,0.0,Green,3,1050.0,6.0
1024,Arabica,Guatemala,2014,Pacas,Washed / Wet,2,0.0,Green,5,1524.0,6.0
1025,Arabica,Taiwan,2014,Typica,Washed / Wet,0,0.0,Green,0,900.0,6.0
1026,Arabica,Taiwan,2014,Typica,Other,0,0.0,Green,0,688.0,6.0
1027,Arabica,Taiwan,2014,Typica,Washed / Wet,0,0.0,Green,0,300.0,6.0
1028,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,12,1186.0,6.0
1029,Arabica,Thailand,2012,Peaberry,Washed / Wet,0,0.0,Green,0,1775.0305449954915,6.0
1030,Arabica,Laos,2016,Catimor,Washed / Wet,0,0.0,Green,0,1300.0,6.0
1031,Arabica,Guatemala,2013,Caturra,Washed / Wet,0,0.0,Green,1,1200.0,6.0
1032,Arabica,Mexico,2012,Catuai,Semi-washed / Semi-pulped,0,0.0,Green,7,1210.0,6.0
1033,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,3,1100.0,6.0
1034,Arabica,Mexico,2012,Bourbon,Washed / Wet,0,0.0,Green,1,100.0,6.0
1035,Arabica,United States (Hawaii),2012,Hawaiian Kona,Washed / Wet,2,0.0,Blue-Green,0,1775.0305449954915,6.0
1036,Arabica,Colombia,2010,Caturra,Washed / Wet,0,0.0,Green,1,1800.0,6.0
1037,Arabica,Brazil,2016,Caturra,Natural / Dry,0,0.0,Green,1,1775.0305449954915,6.0
1038,Arabica,Myanmar,2015,Catuai,Washed / Wet,0,0.0,Green,2,3825.0,6.0
1039,Arabica,Guatemala,2015,Caturra,Washed / Wet,0,0.0,Green,1,1706.88,6.0
1040,Arabica,Nicaragua,2015,Other,Washed / Wet,0,0.0,Green,5,110000.0,6.0
1041,Arabica,Honduras,2015,Caturra,Natural / Dry,0,0.0,Green,2,1450.0,6.0
1042,Arabica,Panama,2014,Caturra,Other,1,0.0,Green,4,1680.0,6.0
1043,Arabica,Honduras,2015,Catuai,Washed / Wet,0,0.0,Green,2,1350.0,6.0
1044,Arabica,Honduras,2015,Catuai,Natural / Dry,0,0.0,Green,1,1450.0,6.0
1045,Arabica,Costa Rica,2014,Caturra,Washed / Wet,0,0.0,Green,0,1300.0,6.0
1046,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,2,1200.0,6.0
1047,Arabica,Haiti,2012,Typica,Washed / Wet,0,0.0,Green,0,1000.0,6.0
1048,Arabica,United States (Hawaii),2011,Arusha,Natural / Dry,0,0.0,Bluish-Green,6,1775.0305449954915,6.0
1049,Arabica,Taiwan,2016,Typica,Other,0,0.0,Green,1,1775.0305449954915,6.0
1050,Arabica,Indonesia,2015,Mandheling,Semi-washed / Semi-pulped,0,0.0,Blue-Green,1,1350.0,6.0
1051,Arabica,Guatemala,2016,Bourbon,Washed / Wet,0,0.0,Green,0,1500.0,6.0
1052,Arabica,Costa Rica,2015,Caturra,Washed / Wet,0,0.0,Blue-Green,4,185.0,6.0
1053,Arabica,Malawi,2014,Caturra,Washed / Wet,0,0.0,Bluish-Green,1,995.0,6.0
1054,Arabica,Mexico,2014,Typica,Washed / Wet,0,0.0,Green,4,1200.0,6.0
1055,Arabica,Colombia,2014,Caturra,Natural / Dry,0,0.0,Green,1,1550.0,6.0
1056,Arabica,Guatemala,2013,Bourbon,Washed / Wet,0,0.0,Green,5,1550.0,6.0
1057,Arabica,Guatemala,2012,Bourbon,Washed / Wet,0,0.0,Green,2,1775.0305449954915,6.0
1058,Arabica,Guatemala,2012,Bourbon,Washed / Wet,0,0.0,Green,3,1775.0305449954915,6.0
1059,Arabica,Colombia,2012,Caturra,Washed / Wet,0,0.0,Green,2,1775.0305449954915,6.0
1060,Arabica,Brazil,2016,Caturra,Washed / Wet,0,0.0,Green,7,1775.0305449954915,6.0
1061,Arabica,Nicaragua,2016,Caturra,Washed / Wet,0,1.0,Green,0,1775.0305449954915,6.0
1062,Arabica,"Tanzania, United Republic Of",2014,Other,Washed / Wet,0,0.0,Bluish-Green,1,1400.0,6.0
1063,Arabica,Brazil,2015,Bourbon,Semi-washed / Semi-pulped,0,0.0,Green,3,1200.0,6.0
1064,Arabica,Honduras,2014,Caturra,Washed / Wet,0,0.0,Green,5,1400.0,6.0
1065,Arabica,Guatemala,2014,Bourbon,Natural / Dry,0,0.0,Green,5,1383.792,6.0
1066,Arabica,United States (Hawaii),2012,Caturra,Washed / Wet,0,0.0,Green,0,1775.0305449954915,6.0
1067,Arabica,Colombia,2012,Caturra,Washed / Wet,0,0.0,Green,2,1775.0305449954915,6.0
1068,Arabica,Taiwan,2017,Other,Natural / Dry,0,0.0,Blue-Green,0,50.0,6.0
1069,Arabica,Guatemala,2017,Caturra,Washed / Wet,0,0.0,Green,4,1500.0,6.0
1070,Arabica,Honduras,2017,Catuai,Washed / Wet,0,0.0,Green,5,1650.0,6.0
1071,Arabica,Mauritius,2016,Caturra,Washed / Wet,0,0.0,Green,0,280.0,6.0
1072,Arabica,Brazil,2016,Yellow Bourbon,Semi-washed / Semi-pulped,0,0.0,Green,3,1250.0,6.0
1073,Arabica,Myanmar,2015,Other,Washed / Wet,0,0.0,Green,2,3800.0,6.0
1074,Arabica,Guatemala,2014,Other,Washed / Wet,0,0.0,Green,3,1219.2,6.0
1075,Arabica,Brazil,2013,Yellow Bourbon,Semi-washed / Semi-pulped,0,0.0,Green,10,1250.0,6.0
1076,Arabica,United States (Hawaii),2013,Hawaiian Kona,Natural / Dry,1,0.0,Green,0,1775.0305449954915,6.0
1077,Arabica,Guatemala,2013,Bourbon,Washed / Wet,1,0.0,Green,1,1859.28,6.0
1078,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,1,1450.0,6.0
1079,Arabica,Honduras,2016,Caturra,Washed / Wet,0,0.0,Green,0,1450.0,6.0
1080,Arabica,Taiwan,2014,Typica,Washed / Wet,0,0.0,Green,0,600.0,6.0
1081,Arabica,El Salvador,2013,Bourbon,Washed / Wet,0,0.0,Green,1,1450.0,6.0
1082,Arabica,China,2013,Other,Washed / Wet,0,0.0,Green,14,1700.0,6.0
1083,Arabica,Taiwan,2014,Typica,Washed / Wet,0,0.0,Green,0,600.0,6.0
1084,Arabica,Mexico,2012,Typica,Washed / Wet,2,0.0,Green,4,1050.0,6.0
1085,Arabica,Mexico,2012,Caturra,Washed / Wet,4,0.0,Green,16,1550.0,6.0
1086,Arabica,Burundi,2016,Caturra,Washed / Wet,0,0.0,Green,0,1700.0,6.0
1087,Arabica,"Tanzania, United Republic Of",2016,Bourbon,Washed / Wet,0,0.0,Green,5,1700.0,6.0
1088,Arabica,"Tanzania, United Republic Of",2014,Other,Washed / Wet,0,0.0,Bluish-Green,5,1775.0305449954915,6.0
1089,Arabica,Taiwan,2014,Yellow Bourbon,Other,0,0.0,Green,0,600.0,6.0
1090,Arabica,Guatemala,2013,Bourbon,Washed / Wet,1,0.0,Green,4,1310.64,6.0
1091,Arabica,Mexico,2012,Typica,Semi-washed / Semi-pulped,0,0.0,Green,21,940.0,6.0
1092,Arabica,United States (Hawaii),2012,Hawaiian Kona,Washed / Wet,5,0.0,Green,7,1775.0305449954915,6.0
