,Species,Country.of.Origin,Harvest.Year,Variety,Processing.Method,Category.One.Defects,Quakers,Color,Category.Two.Defects,altitude_mean_meters,Total.Cup.Points
1323,1,12,5,5,4,0,0.0,2,1,750.0,7.0
1324,1,30,4,5,4,0,0.0,2,7,1367.0,7.0
1325,1,30,5,5,4,0,0.0,2,2,1488.0,7.0
1326,1,12,6,5,4,0,0.0,2,0,1000.0,7.0
1327,1,12,4,5,0,0,0.0,0,0,750.0,6.0
1328,1,30,4,5,4,0,0.0,2,1,1600.0,6.0
1329,1,30,4,5,4,0,0.0,2,2,1745.0,6.0
1330,1,30,4,5,4,0,0.0,2,1,1200.0,6.0
1331,1,12,5,5,4,0,0.0,1,1,750.0,6.0
1332,1,12,4,5,0,0,0.0,2,0,750.0,6.0
1333,1,31,3,0,0,0,0.0,2,0,3000.0,6.0
1334,1,6,7,5,4,0,0.0,0,1,1775.0305449954915,6.0
1335,1,6,7,5,4,0,0.0,0,0,40.0,5.0
1336,1,31,5,5,0,0,0.0,2,6,795.0,5.0
1337,1,12,4,5,0,20,0.0,2,1,1775.0305449954915,4.0
1338,1,34,4,5,0,63,0.0,2,9,1775.0305449954915,4.0
